test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
1.48679,0.871186,1,0.000420396,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00735177,0.999535,-0.0296113,-0.000807,0.00043,-0.000433,-104.618,0.513,91.743,1.31145,0.394027,1.26561,0.380147
1.51307,-1,-1,0.0116118,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00724754,0.999547,-0.0291943,0.000493,0.000884,0.001221,-104.619,0.512,91.743,1.43021,0.446423,1.49068,0.420375
1.56766,0.0186394,-0.390417,1,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.0115297,0.999511,-0.0290793,-0.001433,-0.000091,0.000699,-104.621,0.512,91.742,1.05271,0.4824,1.00323,0.474402
1.59252,0.4619,1,1,-0.204259,0.118159,0.97176,-0.0214709,0.147191,0.988875,-0.0113313,0.999507,-0.0292982,-0.001346,0.00135,-0.001439,-104.622,0.513,91.741,1.45112,0.460863,1.32698,0.459135
1.65029,-1,1,1,-0.204259,0.118159,0.97176,-0.0214928,0.146859,0.988924,-0.00858327,0.999542,-0.0290196,0.002371,0.000478,0.000351,-104.622,0.513,91.742,1.6955,0.470331,1.57373,0.470339
1.67814,0.0364924,1,1,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.011441,0.999656,-0.023597,-0.000844,0.000119,-0.000076,-104.619,0.513,91.741,1.37066,0.459731,1.23266,0.468458
1.73209,0.0137099,0.0364559,0.00281856,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00745323,0.999652,-0.0253206,0.000126,0.001672,-0.00023,-104.619,0.513,91.739,0.0401846,0.455057,0.168591,0.459584
1.75775,1,0.0576397,-0.0126363,-0.204285,0.118474,0.971716,-0.0211485,0.146837,0.988935,-0.00917275,0.999524,-0.0294547,0.000099,0.000785,0.001377,-104.621,0.513,91.739,1.0071,0.440223,1.03803,0.43838
1.81258,0.00758122,0.0360562,0.00361795,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0091777,0.999452,-0.031816,0.000143,-0.000191,0.001972,-104.624,0.513,91.739,0.0392632,0.446065,0.170755,0.432247
1.8381,0.00740588,0.0352535,0.00334533,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.0111269,0.999478,-0.0303182,0.001422,-0.000836,-0.001314,-104.624,0.512,91.739,0.0359622,0.446503,0.168601,0.431517
1.89616,0.0129931,0.0344829,0.0020604,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0106515,0.999502,-0.0297014,0.000541,-0.001343,-0.001147,-104.626,0.514,91.739,0.0394387,0.450123,0.171808,0.43422
1.92756,0.0122176,0.0329757,0.00185008,-0.204259,0.118159,0.97176,-0.0214928,0.146859,0.988924,-0.00797346,0.999443,-0.032405,-0.000461,-0.000243,-0.000027,-104.626,0.514,91.738,0.0402264,0.451642,0.174399,0.436179
1.98556,0.0172804,-1,1,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00938432,0.99943,-0.0324371,0.00082,-0.000617,0.000603,-104.624,0.513,91.74,1.40624,0.505984,1.4091,0.515747
2.01204,0.0322023,0.0605545,0.00331562,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00962376,0.99954,-0.0287689,0.000076,0.000197,-0.001294,-104.624,0.514,91.739,0.0605933,0.486497,0.165507,0.512445
