test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
2.56633,0.00530368,0.00962917,0.00279849,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0217383,0.999656,-0.0146963,-0.000362,-0.000296,0.000129,1.623,1.188,91.176,0.0543803,0.0251347,0.118691,0.0316551
2.63813,0.00445202,0.0116741,0.00447717,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0195961,0.999604,-0.0202084,0.000974,-0.000852,-0.000604,1.625,1.188,91.176,0.0531436,0.0224763,0.115086,0.0302321
2.70161,0.00401814,0.0123583,0.00391438,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0202472,0.999679,-0.0152365,0.00006,0.000372,0.000153,1.623,1.188,91.174,0.0529782,0.0239685,0.114141,0.0302816
2.76194,0.000148254,0.0140383,0.00452522,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0202236,0.999536,-0.0227771,-0.001261,0.000129,-0.000206,1.624,1.19,91.176,0.0526746,0.0218872,0.111847,0.0282765
2.82373,0.00346777,0.0115582,-0.00128348,-0.347606,0.115718,0.930473,-0.163013,0.148027,0.975456,-0.0177818,0.999663,-0.0189059,0.000468,0.000567,0.000074,1.624,1.19,91.176,0.0538626,0.0224185,0.113281,0.0273341
2.89797,0.00128263,0.00789835,4.68806E-05,-0.34688,0.11604,0.930704,-0.163013,0.148027,0.975456,-0.019378,0.999598,-0.0207038,-0.001008,-0.000347,-0.00054,1.623,1.189,91.176,0.0559698,0.0225325,0.113994,0.0282172
2.95919,0.00327776,0.00707081,0.00298675,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0217448,0.999547,-0.020826,0.000361,-0.000075,0.000536,1.625,1.189,91.174,0.056122,0.0236844,0.11308,0.0296548
3.01691,0.00468147,0.008067,0.00568112,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0203197,0.999646,-0.0171543,0.000305,0.000844,-0.001155,1.629,1.189,91.175,0.0550783,0.0229015,0.110645,0.0290191
3.08679,0.00321519,0.00761642,-0.00273185,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0194014,0.999682,-0.0161338,0.000393,0.000914,0.000194,1.631,1.189,91.173,0.0562682,0.0248588,0.111642,0.0305195
3.14681,0.00361489,0.0105475,0.00206448,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0219751,0.999508,-0.0223839,-0.000558,-0.000552,0.001042,1.63,1.189,91.174,0.0512159,0.0249056,0.105055,0.0307757
3.2103,-0.000110964,0.00590484,0.001854,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.017715,0.999616,-0.0212989,0.001526,0.000271,0.000067,1.631,1.186,91.174,0.058687,0.0253028,0.110837,0.0324035
3.27453,-0.000746035,0.0106568,0.000245012,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0215135,0.999613,-0.017639,0.000011,0.000742,-0.000387,1.632,1.187,91.173,0.0544858,0.0264498,0.105512,0.0325868
3.33738,0.00324877,0.00767251,-0.000276396,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0213513,0.999529,-0.0220665,-0.000011,0.00124,-0.000683,1.634,1.187,91.171,0.0545948,0.031005,0.105584,0.0369339
3.41515,0.000304974,0.0064703,-0.000137438,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0219525,0.999504,-0.0225652,0.001313,0.000316,-0.000597,1.636,1.187,91.174,0.056832,0.0299627,0.105934,0.0361944
3.47641,0.00464144,0.00864162,0.000507569,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0210034,0.999559,-0.0210034,0.000308,0.00091,0.00037,1.64,1.187,91.174,0.0522209,0.0330308,0.101145,0.0390587
3.53675,0.00125824,0.0102145,-0.00271028,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0175674,0.999605,-0.0219592,-0.000055,-0.001175,-0.000895,1.644,1.187,91.176,0.0508306,0.0340599,0.0981634,0.0396731
3.59733,5.67874E-05,0.00686416,0.00340952,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0188248,0.999659,-0.0181086,-0.00071,0.000371,-0.000362,1.647,1.186,91.176,0.054574,0.0363159,0.100733,0.0415544
3.65736,0.00325434,0.00579831,-0.000853878,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0208114,0.99956,-0.0211175,-0.000727,0.000891,-0.001724,1.649,1.187,91.174,0.0538614,0.0419705,0.100044,0.0463862
3.73586,0.00222885,0.00799652,0.000587199,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0223538,0.999491,-0.0227621,-0.000835,-0.000039,0.000377,1.647,1.189,91.174,0.0513287,0.0405827,0.0960955,0.0447473
3.79942,0.00329081,0.00614183,0.00222644,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0190908,0.999664,-0.0175595,-0.000993,-0.001591,0.000518,1.645,1.188,91.171,0.0505725,0.0403252,0.0944683,0.0452503
3.86483,0.00558932,0.00883791,-0.0032345,-0.346755,0.116125,0.930739,-0.163018,0.148342,0.975407,-0.0198968,0.999637,-0.0181622,-0.000087,-0.000398,0.000052,1.648,1.187,91.172,0.0486649,0.0430569,0.0921984,0.0472791
3.9265,-0.00525012,0.00451943,0.000220328,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0208412,0.999561,-0.0210455,0.000423,-0.000313,-0.001467,1.653,1.186,91.172,0.0581157,0.0494549,0.0988509,0.0535505
3.99068,0.00301771,0.00280382,-0.00311394,-0.346755,0.116125,0.930739,-0.163018,0.148342,0.975407,-0.0190939,0.999619,-0.0199107,0.000774,-0.000796,0.000529,1.651,1.185,91.171,0.05459,0.0491381,0.0961848,0.0532135
4.05881,-0.00183537,0.00588922,-0.000687144,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0195751,0.999662,-0.0171154,0.00128,0.000866,0.000126,1.653,1.185,91.171,0.0558463,0.0498053,0.095393,0.0541316
4.12396,0.000156573,0.00629316,-0.000531756,-0.347606,0.115718,0.930473,-0.163013,0.148027,0.975456,-0.0221706,0.999619,-0.0164492,0.001018,0.001171,0.000016,1.653,1.185,91.17,0.0540752,0.0510885,0.0930673,0.0548912
4.20029,0.00104562,0.000413749,0.00294287,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0218539,0.999559,-0.0201178,-0.001497,0.000725,-0.000039,1.654,1.185,91.168,0.056297,0.0562924,0.0946401,0.0603073
