test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
4.2673,0.999002,-1.001,-1.001,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0213088,0.999577,-0.0197795,-0.000998,0.000712,-0.000298,1.638,1.191,91.158,0.707326,0.125471,0.0163446,0.0514341
4.32408,1.00095,-0.999053,-0.999053,-0.346755,0.116125,0.930739,-0.163018,0.148342,0.975407,-0.0239755,0.999525,-0.0193845,0.000947,-0.00068,-0.000096,1.639,1.191,91.159,0.699345,0.125864,0.0128067,0.051457
4.38698,0.999593,-1.00041,-1.00041,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0175837,0.999717,-0.0160503,-0.000407,0.000092,-0.000643,1.64,1.191,91.16,0.695319,0.123176,0.0137349,0.0503591
4.44495,1.00069,-0.999306,-0.999306,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0222878,0.999577,-0.0187095,0.000694,-0.001785,-0.00207,1.641,1.191,91.158,0.68682,0.124708,0.0114178,0.0545334
4.46743,0.998374,-1.00163,-1.00163,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0214499,0.999462,-0.0248206,-0.001626,0.00087,0.001585,1.641,1.191,91.157,0.692406,0.125652,0.0136641,0.0564906
4.53386,0.999877,-1.00012,-1.00012,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0220941,0.999555,-0.0200484,-0.000123,-0.000241,-0.000424,1.638,1.192,91.157,0.682557,0.12422,0.0106847,0.0532813
4.59086,0.999283,-1.00072,-1.00072,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0209413,0.999566,-0.020737,-0.000717,0.001703,-0.002025,1.637,1.192,91.157,0.677992,0.123434,0.0123822,0.052361
4.64824,1.00006,-0.999941,-0.999941,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0221303,0.999636,-0.0153994,0.000059,-0.000215,-0.000225,1.636,1.191,91.156,0.672981,0.123479,0.00934775,0.051794
4.70896,1.00081,-0.999187,-0.999187,-0.347515,0.115429,0.930543,-0.163013,0.148027,0.975456,-0.0208414,0.99957,-0.0206371,0.000813,0.000698,-0.000845,1.635,1.191,91.155,0.666848,0.12407,0.00902079,0.0524147
4.76828,0.999679,-1.00032,-1.00032,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0224889,0.99953,-0.0208533,-0.000321,0.00098,0.000066,1.637,1.191,91.156,0.664564,0.123642,0.00900736,0.0538836
4.83105,1.0004,-0.999603,-0.999603,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0222129,0.999581,-0.0185447,0.000397,-0.002069,-0.000951,1.639,1.191,91.156,0.656468,0.12341,0.00582658,0.0561858
4.88853,1.00032,-0.999676,-0.999676,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0223983,0.999538,-0.0205574,0.000324,-0.000719,-0.001079,1.639,1.192,91.156,0.652537,0.122485,0.0062499,0.056628
4.95596,1.00068,-0.999318,-0.999318,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0232,0.99954,-0.0195207,0.000682,-0.001047,-0.000015,1.638,1.193,91.156,0.647731,0.121508,0.00495283,0.0557328
5.01288,1.00032,-0.999683,-0.999683,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0189016,0.999639,-0.0191059,0.000317,-0.00026,0.000517,1.639,1.192,91.158,0.644531,0.119189,0.00549262,0.0538625
5.07172,1.00089,-0.999114,-0.999114,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0211282,0.99956,-0.020822,0.000886,-0.000522,-0.000676,1.638,1.192,91.159,0.638189,0.117769,0.00489232,0.0515914
5.12868,1.0001,-0.999899,-0.999899,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0208716,0.999483,-0.0244525,0.000101,0.000404,0.001173,1.636,1.192,91.159,0.63703,0.117284,0.00524966,0.050144
5.1943,1.00086,-0.99914,-0.99914,-0.346755,0.116125,0.930739,-0.163018,0.148342,0.975407,-0.019977,0.999666,-0.0164097,0.00086,-0.000535,-0.000559,1.638,1.191,91.161,0.629208,0.115766,0.00438527,0.0485803
5.25127,0.999445,-1.00056,-1.00056,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0207534,0.999538,-0.0221847,-0.000555,-0.000829,0.001116,1.637,1.191,91.161,0.628317,0.11519,0.00434552,0.0477864
5.31398,1.0012,-0.998803,-0.998803,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0249146,0.999444,-0.0221577,0.001197,0.000408,0.000195,1.632,1.19,91.159,0.62139,0.116625,0.00355164,0.0456695
5.3705,1.00072,-0.999285,-0.999285,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0212814,0.999508,-0.0230207,0.000715,0.000508,0.000466,1.636,1.191,91.16,0.618252,0.115793,0.00361738,0.0491824
5.42999,1.00179,-0.998209,-0.998209,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0208142,0.999593,-0.0194878,0.001791,0.000478,-0.001555,1.638,1.192,91.163,0.610779,0.112592,0.00420399,0.0470369
