test for writing sensor data
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
3.28888,0.001127,0.101127,-0.198873,-0.347466,0.114871,0.93063,-0.163013,0.148027,0.975456,-0.025088,0.999443,-0.0220285,0.001127,-0.000129,-0.001755,1.672,1.22,91.332,0.052625,0.0347129,0.0889009,0.0378208
3.35289,-0.000444,0.099556,-0.200444,-0.34765,0.115151,0.930526,-0.163352,0.147681,0.975452,-0.0220033,0.999563,-0.0197518,-0.000444,-0.000331,-0.00276,1.673,1.22,91.331,0.0513002,0.0321584,0.0772276,0.0389427
3.41184,0.001769,0.101769,-0.198231,-0.34765,0.115151,0.930526,-0.163013,0.148027,0.975456,-0.027868,0.999179,-0.0293936,0.001769,-0.003328,0.002955,1.671,1.221,91.33,0.052001,0.0330057,0.072138,0.042767
3.47607,0.001605,0.101605,-0.198395,-0.34765,0.115151,0.930526,-0.163013,0.148027,0.975456,-0.0274681,0.999472,-0.017359,0.001605,-0.001053,-0.000891,1.667,1.221,91.33,0.0474139,0.0386407,0.0556967,0.0491916
3.54043,-0.002141,0.097859,-0.202141,-0.34765,0.115151,0.930526,-0.163013,0.148027,0.975456,-0.0204267,0.999685,-0.0146051,-0.002141,0.000952,-0.002738,1.668,1.221,91.329,0.0484225,0.0367618,0.0413322,0.0483852
3.59816,0.00327,0.10327,-0.19673,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.030886,0.99926,-0.0229352,0.00327,-0.000989,0.001226,1.67,1.222,91.329,0.0440181,0.0342542,0.0308029,0.0466488
3.66,-0.002796,0.097204,-0.202796,-0.34765,0.115151,0.930526,-0.163357,0.147996,0.975403,-0.0160591,0.999549,-0.0253672,-0.002796,0.003284,-0.001358,1.672,1.221,91.328,0.0478945,0.0292379,0.019858,0.0419718
3.71832,0.002382,0.102382,-0.197618,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0277186,0.9994,-0.020789,0.002382,-0.003054,0.002713,1.669,1.222,91.33,0.0424183,0.0353571,0.0078911,0.0455604
3.77622,-0.001741,0.098259,-0.201741,-0.347466,0.114871,0.93063,-0.16304,0.148339,0.975404,-0.0166982,0.999431,-0.0292986,-0.001741,0.002149,0.000597,1.67,1.223,91.33,0.0446485,0.03286,0.0089322,0.0420076
3.84054,9e-06,0.100009,-0.199991,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0203319,0.999326,-0.0305489,9e-06,0.0005,0.002187,1.672,1.224,91.331,0.0417295,0.0300935,0.0156426,0.0373974
3.91169,0.00044,0.10044,-0.19956,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0212003,0.999281,-0.031442,0.00044,0.000953,0.001705,1.672,1.224,91.331,0.0392842,0.0286866,0.0262471,0.0334886
3.97308,-0.000834,0.099166,-0.200834,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0237238,0.999454,-0.0230111,-0.000834,5.7e-05,-0.001145,1.669,1.225,91.331,0.036599,0.0331949,0.0339499,0.0357106
4.03263,0.000367,0.100367,-0.199633,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0212434,0.999461,-0.0250223,0.000367,-0.001085,0.001856,1.667,1.225,91.331,0.0362356,0.0356465,0.0374367,0.0368418
4.09018,-0.001457,0.098543,-0.201457,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0166894,0.99952,-0.0261092,-0.001457,0.000866,-0.00018,1.671,1.224,91.332,0.0352793,0.030597,0.0436386,0.0313611
4.15138,0.001872,0.101872,-0.198128,-0.346785,0.115373,0.930822,-0.163357,0.147996,0.975403,-0.0278277,0.999454,-0.0178383,0.001872,-0.001981,0.000296,1.676,1.225,91.331,0.0303348,0.0241298,0.0476629,0.0240296
4.21492,-0.001435,0.098565,-0.201435,-0.34765,0.115151,0.930526,-0.163013,0.148027,0.975456,-0.0168566,0.999649,-0.0204323,-0.001435,0.002213,-0.001823,1.677,1.225,91.33,0.0315235,0.0217242,0.0503813,0.0230536
