test for writing sensor data
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
3.41531,0.000622519,0.00809059,-0.00364325,-0.079931,0.256376,0.963266,0.0924493,0.189399,0.977538,0.27519,0.957082,0.090912,0.0694,-0.042833,0.040916,-161.986,34.545,-76.783,3.73553e+44,27.2446,3.73553e+44,33.7837
3.44432,0.000341814,0.00815067,-0.00336962,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276119,0.956558,0.0935719,0.067634,-0.040746,0.041651,-161.878,34.601,-76.599,3.73553e+44,27.25,3.73553e+44,34.1329
3.50945,0.0042931,0.00769674,-0.00464175,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274359,0.957404,0.0900271,0.068239,-0.042652,0.041934,-161.645,34.721,-76.2,3.73553e+44,27.4925,3.73553e+44,35.0858
3.53852,0.00399348,0.00764468,-0.00471189,-0.079931,0.256376,0.963266,0.0924493,0.189399,0.977538,0.271754,0.958075,0.0907886,0.06954,-0.042855,0.041919,-161.537,34.776,-76.015,3.73553e+44,27.7054,3.73553e+44,35.5604
3.59351,0.00485695,0.00887371,-0.000686353,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.272971,0.957898,0.0889834,0.068942,-0.042226,0.041756,-161.341,34.875,-75.677,3.73553e+44,28.1013,3.73553e+44,36.3687
3.62019,0.00479058,0.00864667,0.000364317,-0.0789562,0.255802,0.963499,0.0924493,0.189399,0.977538,0.275813,0.956745,0.0925519,0.069505,-0.042061,0.041655,-161.25,34.92,-75.523,3.73553e+44,28.2448,3.73553e+44,36.6862
3.67484,0.00472686,0.00932401,0.00137296,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275942,0.956948,0.0900368,0.068762,-0.04354,0.042112,-161.052,35.017,-75.183,3.73553e+44,28.4879,3.73553e+44,37.1761
3.70092,0.00440988,0.00869525,0.00182965,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.272645,0.958143,0.0873363,0.068245,-0.040481,0.041119,-160.953,35.066,-75.013,3.73553e+44,28.5877,3.73553e+44,37.3272
3.75875,0.00154754,0.00259185,-0.0024643,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.273558,0.957607,0.0903018,0.069803,-0.043041,0.04242,-160.743,35.166,-74.656,3.73553e+44,28.6178,3.73553e+44,37.4811
3.78714,0.00161354,0.00223237,-0.00223783,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.274155,0.957294,0.091794,0.068696,-0.041205,0.042809,-160.643,35.215,-74.484,3.73553e+44,28.5382,3.73553e+44,37.4805
3.84277,0.0012932,0.00521272,0.00399098,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.275351,0.956741,0.0939602,0.067211,-0.041246,0.040826,-160.441,35.309,-74.141,3.73553e+44,28.1773,3.73553e+44,37.36
3.86939,0.000729862,0.00462051,0.00408715,-0.079931,0.256376,0.963266,0.0928225,0.189073,0.977566,0.276309,0.956573,0.0928513,0.067834,-0.042262,0.041052,-160.34,35.356,-73.97,3.73553e+44,27.9355,3.73553e+44,37.2901
3.92853,0.0027471,0.00648212,0.00174933,-0.079931,0.256376,0.963266,0.0927925,0.189413,0.977503,0.276472,0.95672,0.0908291,0.069683,-0.044217,0.041854,-160.119,35.456,-73.595,3.73553e+44,27.4023,3.73553e+44,37.2539
