test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
1.50805,0.00343782,-0.098957,-0.0109809,-0.337553,0.26302,0.903813,-0.159834,0.289249,0.943816,0.068221,0.996757,0.0426762,0.002293,-0.082577,-0.003495,-101.547,2.643,88.324,0.214332,7.02111,2.22008,12.1497
1.53411,0.0030445,-0.0952545,-0.0106696,-0.333654,0.262405,0.905438,-0.154953,0.289191,0.944647,-0.0296776,0.999385,0.018701,0.000841,-0.136424,-0.011077,-101.764,2.656,88.32,0.270738,7.0006,2.25843,12.7121
1.58915,0.00117926,-0.119236,-0.0141336,-0.327917,0.262022,0.907643,-0.150403,0.289391,0.945321,-0.0471706,0.99853,0.0266927,0.001345,-0.118522,-0.017124,-102.124,2.685,88.315,0.228733,6.45855,2.223,19.6217
1.62145,0.000779569,-0.118836,-0.0145333,-0.323389,0.262085,0.909247,-0.144935,0.288713,0.946382,-0.0506339,0.998284,0.0294003,0.005264,-0.085649,-0.005338,-102.457,2.685,88.311,0.197808,6.12505,2.16713,24.7094
1.67608,0.00424358,-0.119769,-0.0134674,-0.313077,0.261528,0.913009,-0.134182,0.287958,0.948196,-0.0471421,0.998574,0.0250538,0.005798,-0.080783,-0.00323,-102.686,2.696,88.318,0.191399,5.56965,2.08449,32.9252
1.71036,0.00424358,-0.119769,-0.0134674,-0.308335,0.261539,0.914618,-0.128914,0.287568,0.949045,-0.0436943,0.998522,0.0323358,0.005414,-0.101418,-0.003064,-102.909,2.696,88.321,0.210335,5.26228,2.02883,37.5618
1.76628,0.00264481,-0.112042,-0.00787174,-0.303432,0.261387,0.9163,-0.12439,0.2871,0.94979,-0.0392087,0.998652,0.0340149,0.010313,-0.166398,-0.013886,-103.376,2.705,88.331,0.278514,4.78517,1.9556,43.9811
1.79917,0.00277804,-0.111642,-0.00773851,-0.29958,0.261666,0.917487,-0.120086,0.286956,0.950387,-0.0508092,0.998257,0.0300143,0.008892,-0.204781,-0.020184,-103.771,2.73,88.333,0.314044,4.29579,1.90229,46.8913
1.85987,0.0009128,-0.106313,-0.0060065,-0.292322,0.261338,0.919919,-0.111797,0.28694,0.951403,-0.0430659,0.998578,0.031432,0.014623,-0.212891,-0.018026,-104.539,2.772,88.34,0.323255,3.54781,1.76195,50.8774
1.88816,0.000779569,-0.106179,-0.00534034,-0.285444,0.261606,0.922,-0.105557,0.285922,0.952421,-0.045032,0.998686,0.0244605,0.012756,-0.239717,-0.016423,-104.968,2.79,88.341,0.345678,3.26444,1.70896,52.1524
1.94396,0.00397712,-0.098985,-0.00534034,-0.269581,0.261251,0.926862,-0.0889094,0.286095,0.954067,-0.0560555,0.997869,0.0333882,0.014407,-0.212377,-0.019002,-105.683,2.825,88.345,0.319714,3.03529,1.56657,53.9387
1.96896,0.00369013,-0.0950256,-0.00576624,-0.260799,0.260989,0.929445,-0.0799409,0.285369,0.955078,-0.0514455,0.998226,0.0299672,0.011561,-0.210783,-0.015715,-105.995,2.84,88.348,0.317662,3.11771,1.51036,54.4974
2.02444,-1,-1,0.0886947,-0.251136,0.261097,0.932072,-0.0702044,0.285266,0.955874,-0.0474378,0.998541,0.0258103,0.01779,-0.211885,-0.017,-106.674,2.874,88.358,1.23027,6.30127,1.27764,56.7175
2.05697,1,0.557808,0.0275416,-0.241985,0.260499,0.934657,-0.0598641,0.283918,0.956978,-0.0479329,0.998312,0.0328069,0.017867,-0.233214,-0.018758,-107.124,2.895,88.371,1.36277,5.27026,2.2731,56.3229
